rng_name,rands/second,Seed,d,g,test_name,ntup,tsamples,psamples,p-value,Assessment
random32-libc5,1.58e+08,406348548,102,031,sts_serial,5,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,5,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,6,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,6,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,7,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,7,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,8,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,8,100000,100,0.00001614,WEAK
random32-libc5,1.58e+08,406348548,102,031,sts_serial,9,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,9,100000,100,0.00002540,WEAK
random32-libc5,1.58e+08,406348548,102,031,sts_serial,10,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,10,100000,100,0.16000492,PASSED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,11,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,11,100000,100,0.74646339,PASSED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,12,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,12,100000,100,0.36809658,PASSED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,13,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,13,100000,100,0.98239565,PASSED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,14,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,14,100000,100,0.77756112,PASSED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,15,100000,100,0.00000520,WEAK
random32-libc5,1.58e+08,406348548,102,031,sts_serial,15,100000,100,0.95979071,PASSED
random32-libc5,1.58e+08,406348548,102,031,sts_serial,16,100000,100,0.00108083,WEAK
random32-libc5,1.58e+08,406348548,102,031,sts_serial,16,100000,100,0.43034865,PASSED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,1,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,2,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,3,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,3,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,4,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,4,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,5,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,5,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,6,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,6,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,7,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,7,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,8,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,8,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,9,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,9,100000,100,0.00200426,WEAK
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,10,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,10,100000,100,0.88011885,PASSED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,11,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,11,100000,100,0.74841128,PASSED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,12,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,12,100000,100,0.28155457,PASSED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,13,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,13,100000,100,0.00615852,PASSED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,14,100000,100,0.00000000,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,14,100000,100,0.29789730,PASSED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,15,100000,100,0.00000039,FAILED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,15,100000,100,0.78775369,PASSED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,16,100000,100,0.01744065,PASSED
random32-libc5,1.58e+08,4068639876,102,031,sts_serial,16,100000,100,0.55550863,PASSED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,1,100000,100,0.00667965,PASSED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,2,100000,100,0.00606686,PASSED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,3,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,3,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,4,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,4,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,5,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,5,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,6,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,6,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,7,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,7,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,8,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,8,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,9,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,9,100000,100,0.00014505,WEAK
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,10,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,10,100000,100,0.82822137,PASSED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,11,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,11,100000,100,0.90992945,PASSED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,12,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,12,100000,100,0.72523444,PASSED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,13,100000,100,0.00000000,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,13,100000,100,0.60626348,PASSED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,14,100000,100,0.00000026,FAILED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,14,100000,100,0.55194606,PASSED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,15,100000,100,0.00019272,WEAK
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,15,100000,100,0.45030892,PASSED
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,16,100000,100,0.00010041,WEAK
random32-libc5,1.15e+08,4139753180,102,031,sts_serial,16,100000,100,0.08189954,PASSED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,1,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,2,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,3,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,3,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,4,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,4,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,5,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,5,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,6,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,6,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,7,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,7,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,8,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,8,100000,100,0.23875031,PASSED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,9,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,9,100000,100,0.20666614,PASSED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,10,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,10,100000,100,0.79542947,PASSED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,11,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,11,100000,100,0.93032985,PASSED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,12,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,12,100000,100,0.64574142,PASSED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,13,100000,100,0.00000000,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,13,100000,100,0.77838191,PASSED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,14,100000,100,0.00000003,FAILED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,14,100000,100,0.40666210,PASSED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,15,100000,100,0.00002223,WEAK
random32-libc5,1.05e+08,864059498,102,031,sts_serial,15,100000,100,0.83596670,PASSED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,16,100000,100,0.00842705,PASSED
random32-libc5,1.05e+08,864059498,102,031,sts_serial,16,100000,100,0.28940380,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,1,100000,100,0.00090733,WEAK
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,2,100000,100,0.14174155,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,3,100000,100,0.04530496,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,3,100000,100,0.41470845,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,4,100000,100,0.74745777,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,4,100000,100,0.18595842,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,5,100000,100,0.42209593,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,5,100000,100,0.39863922,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,6,100000,100,0.87345284,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,6,100000,100,0.14243743,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,7,100000,100,0.90113758,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,7,100000,100,0.80829599,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,8,100000,100,0.83527679,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,8,100000,100,0.34713378,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,9,100000,100,0.99217097,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,9,100000,100,0.21127621,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,10,100000,100,0.82320522,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,10,100000,100,0.58025672,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,11,100000,100,0.56251750,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,11,100000,100,0.99958983,WEAK
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,12,100000,100,0.45956802,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,12,100000,100,0.09855752,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,13,100000,100,0.47394155,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,13,100000,100,0.16336513,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,14,100000,100,0.50693527,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,14,100000,100,0.76599727,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,15,100000,100,0.26999775,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,15,100000,100,0.27300086,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,16,100000,100,0.36828931,PASSED
random64-bsd,1.58e+08,1493896480,102,032,sts_serial,16,100000,100,0.77320406,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,1,100000,100,0.78654150,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,2,100000,100,0.85658312,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,3,100000,100,0.99803604,WEAK
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,3,100000,100,0.81780759,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,4,100000,100,0.60571796,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,4,100000,100,0.77793477,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,5,100000,100,0.26350987,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,5,100000,100,0.92248501,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,6,100000,100,0.97731169,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,6,100000,100,0.35234210,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,7,100000,100,0.33075871,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,7,100000,100,0.81665074,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,8,100000,100,0.51900309,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,8,100000,100,0.09289001,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,9,100000,100,0.68834796,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,9,100000,100,0.41029802,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,10,100000,100,0.63712905,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,10,100000,100,0.99389919,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,11,100000,100,0.42217059,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,11,100000,100,0.29336130,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,12,100000,100,0.27391598,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,12,100000,100,0.26119709,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,13,100000,100,0.07049012,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,13,100000,100,0.04356459,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,14,100000,100,0.27169424,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,14,100000,100,0.98583232,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,15,100000,100,0.09699843,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,15,100000,100,0.58424832,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,16,100000,100,0.02096383,PASSED
random64-bsd,1.26e+08,2158465963,102,032,sts_serial,16,100000,100,0.96895413,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,1,100000,100,0.67795127,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,2,100000,100,0.74748951,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,3,100000,100,0.59147313,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,3,100000,100,0.27092801,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,4,100000,100,0.82867008,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,4,100000,100,0.88218620,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,5,100000,100,0.50255493,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,5,100000,100,0.21188202,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,6,100000,100,0.02890061,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,6,100000,100,0.11195453,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,7,100000,100,0.17010653,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,7,100000,100,0.61343039,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,8,100000,100,0.61123558,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,8,100000,100,0.93618522,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,9,100000,100,0.30350793,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,9,100000,100,0.80105870,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,10,100000,100,0.84948894,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,10,100000,100,0.73679523,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,11,100000,100,0.85841604,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,11,100000,100,0.70947843,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,12,100000,100,0.79148319,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,12,100000,100,0.86055012,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,13,100000,100,0.74901808,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,13,100000,100,0.24001476,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,14,100000,100,0.29227016,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,14,100000,100,0.15444813,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,15,100000,100,0.46953391,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,15,100000,100,0.65014303,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,16,100000,100,0.47057788,PASSED
random64-bsd,1.53e+08,2163183268,102,032,sts_serial,16,100000,100,0.48329874,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,1,100000,100,0.08973776,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,2,100000,100,0.09742645,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,3,100000,100,0.04493035,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,3,100000,100,0.74317641,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,4,100000,100,0.28291426,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,4,100000,100,0.96088431,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,5,100000,100,0.14523923,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,5,100000,100,0.82465714,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,6,100000,100,0.52168355,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,6,100000,100,0.77332980,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,7,100000,100,0.56328164,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,7,100000,100,0.65900177,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,8,100000,100,0.83878324,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,8,100000,100,0.33875052,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,9,100000,100,0.20037930,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,9,100000,100,0.60977831,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,10,100000,100,0.21269525,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,10,100000,100,0.72134007,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,11,100000,100,0.03481358,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,11,100000,100,0.42988422,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,12,100000,100,0.36117221,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,12,100000,100,0.11215011,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,13,100000,100,0.16189235,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,13,100000,100,0.15762789,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,14,100000,100,0.85199593,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,14,100000,100,0.24768060,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,15,100000,100,0.99738184,WEAK
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,15,100000,100,0.96384967,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,16,100000,100,0.64879000,PASSED
random64-bsd,1.58e+08,2255464379,102,032,sts_serial,16,100000,100,0.31992712,PASSED
random64-bsd,1.08e+08,2785878066,102,032,sts_serial,1,100000,100,0.00129726,WEAK
